# Scenerio I: m2=550GeV,m3=510GeV
# mu= 132.5 GeV
# for all of the numbers, unit is in pb
# LO QCD:    160.01971435546875      pb, NLO QCD:   59.520507812500000      pb,NLOW:   57.502393722534180      pb
# Total Cross Section is:   217.52210807800293     

# for M_ttbar distribution
# M_tt(min)                   delta\sigma_LO            delta\sigma_NLOW    
                 340         0.6573597399             0.0
                 360         0.4945600724             0.0
                 380          0.374383514             0.0
                 400         0.2860341795             0.0
                 420         0.2195336904             0.0
                 440         0.1695210187             0.0
                 460         0.1314579335             0.0
                 480         0.1026792027             0.0
                 500         0.4106621862             0.0
		 


#  Distribution of top/antitop rapidity difference
#      Bin low edge            QCD [LO]      QCD [NLO]  
                  -3          0.1285993067        0.0
                -2.5           1.045489583        0.0
                  -2           4.485991919        0.0
                -1.5            12.4445022        0.0
                  -1           24.51856074        0.0
                -0.5           37.28207063        0.0
                   0           37.29363049        0.0
                 0.5           24.51449435        0.0
                   1            12.4360879        0.0
                 1.5           4.493982948        0.0
                   2            1.04526105        0.0
                 2.5          0.1292365376        0.0
