# Scenerio II: m2=550GeV,m3=700GeV
# mu= 625 GeV
# for all of the numbers, unit is in pb
# LO QCD:    89.024284362792969      pb, NLO QCD:   73.395751953125000      pb,NLOW:   71.737211942672729      pb
# Total Cross Section is:   160.76149630546570     

# for M_ttbar distribution
# M_tt(min)                   delta\sigma_LO            delta\sigma_NLOW 
                 340        0.3350608616        0.0
                 360        0.2503115866        0.0
                 380        0.1892100353        0.0
                 400        0.1427794992        0.0
                 420        0.1094031035        0.0
                 440       0.08406795261        0.0
                 460       0.06488421469        0.0
                 480       0.05044451934        0.0
                 500        0.1963067252        0.0


#  Distribution of top/antitop rapidity difference
#      Bin low edge            QCD [LO]      QCD [NLO]  
                  -3       0.05796283327     0.0
                -2.5        0.5134811053     0.0
                  -2         2.345147191     0.0
                -1.5          6.75488201     0.0
                  -1         13.67976172     0.0
                -0.5         21.12769773     0.0
                   0         21.12686739     0.0
                 0.5         13.68467657     0.0
                   1         6.755251739     0.0
                 1.5         2.343936194     0.0
                   2        0.5146941504     0.0
                 2.5       0.05780380913     0.0
