 Scenerio III: m2=500GeV,m3=800GeV
 mu= 325 GeV
 for all of the numbers, unit is in pb
 Cross section
 LO QCD:    377.62216186523438      pb, NLO QCD:   243.51721191406250      pb,NLOW:   236.81546401977539      pb
 Total Cross Section is:   614.43762588500977     

 Numerator
 LO QCD:   -76.697621663411454      pb, NLO QCD:  -64.391438802083329      pb,NLOW:  -62.887499332427971      pb
 Total numerator is:  -139.58512099583942     
   950.00000000000000        960.00000000000000        3.4233859865079243E-002  -1.9080219795144755E-002
   960.00000000000000        970.00000000000000        3.4395544074596593E-002  -2.1156983265629380E-002
   970.00000000000000        980.00000000000000        3.3731247994574866E-002  -2.2312865186131792E-002
   980.00000000000000        990.00000000000000        3.2338381484990797E-002  -2.0161335581457298E-002
   990.00000000000000        1000.0000000000000        3.2275169335344071E-002  -1.2974138963031919E-002
   1000.0000000000000        1010.0000000000000        3.0998489901938455E-002  -1.7142632246804290E-002
   1010.0000000000000        1020.0000000000000        3.0501980128273359E-002  -9.3834080591896300E-003
   1020.0000000000000        1030.0000000000000        2.9880622504062510E-002  -1.4679793105385822E-002
   1030.0000000000000        1040.0000000000000        2.9268786144381692E-002  -1.8261110486698966E-002
   1040.0000000000000        1050.0000000000000        2.7902421732589121E-002  -1.0874622734433825E-002
   1050.0000000000000        1060.0000000000000        2.8820959035981475E-002  -1.1607148618079169E-002
   1060.0000000000000        1070.0000000000000        2.6522788699904393E-002  -9.0580871424745923E-003
   1070.0000000000000        1080.0000000000000        2.5888635634071105E-002  -7.8714127603305740E-003
   1080.0000000000000        1090.0000000000000        2.5735351898271735E-002  -1.0485710780276075E-002
   1090.0000000000000        1100.0000000000000        2.4623775215751112E-002  -7.0743010397797705E-003
   1100.0000000000000        1110.0000000000000        2.4032075259584160E-002  -7.7289549177648699E-003
   1110.0000000000000        1120.0000000000000        2.3306741876934284E-002  -9.9418591313061144E-003
   1120.0000000000000        1130.0000000000000        2.2612404121692558E-002  -2.6312226841624688E-003
   1130.0000000000000        1140.0000000000000        2.1808844344994360E-002  -6.2516859071669517E-003
   1140.0000000000000        1150.0000000000000        2.0832219497398063E-002  -3.6719134278039539E-003
   1150.0000000000000        1160.0000000000000        2.1141542473432837E-002  -3.9454333737734080E-003
   1160.0000000000000        1170.0000000000000        2.0606661035467443E-002  -2.7715088121305544E-003
   1170.0000000000000        1180.0000000000000        1.8643341229307137E-002  -6.2681938280853165E-003
   1180.0000000000000        1190.0000000000000        1.8505268579826026E-002  -9.1179304902336417E-003
   1190.0000000000000        1200.0000000000000        1.8061854019909580E-002  -4.8170377581403011E-003
   1200.0000000000000        1210.0000000000000        1.7712400571396520E-002  -5.0599926745826980E-003
   1210.0000000000000        1220.0000000000000        1.6606084567707052E-002  -4.9248828403442779E-003
   1220.0000000000000        1230.0000000000000        1.6493306602346981E-002  -5.8808833160191544E-003
   1230.0000000000000        1240.0000000000000        1.6110931954969723E-002  -5.1415764079545305E-003
   1240.0000000000000        1250.0000000000000        1.5264903440709640E-002  -4.3223953079831968E-003
   1250.0000000000000        1260.0000000000000        1.4993849826979851E-002  -5.2901204559908004E-003
   1260.0000000000000        1270.0000000000000        1.4454828249862781E-002  -1.9971935225310965E-003
   1270.0000000000000        1280.0000000000000        1.4101299252960574E-002  -3.6149134985892831E-003
   1280.0000000000000        1290.0000000000000        1.3944019919455299E-002  -1.8151902093121325E-003
   1290.0000000000000        1300.0000000000000        1.3118343370973744E-002  -1.9021098511662674E-003
