 Scenerio III: m2=500GeV,m3=800GeV
 mu= 325 GeV
 for all of the numbers, unit is in pb
 LO QCD:    112.60903930664062      pb, NLO QCD:   73.370971679687500      pb,NLOW:   71.613635063171387      pb
 Total Cross Section is:   184.22267436981201     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   1200.0000000000000        1220.0000000000000        6.1169119856463609E-002   3.1657880205022484E-002
   1220.0000000000000        1240.0000000000000        5.5545326555431887E-002   2.8334410562761828E-002
   1240.0000000000000        1260.0000000000000        5.0153391962662983E-002   2.3709383859536418E-002
   1260.0000000000000        1280.0000000000000        4.4522416776153734E-002   2.1653803794035337E-002
   1280.0000000000000        1300.0000000000000        4.0287109754802264E-002   2.2024397091281619E-002

  ===========================================
 for transverse momentum distribution of top
 p_T(min)              p_T(max)                        delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        20.000000000000000        3.0429379026706904        2.3319657212275482     
   20.000000000000000        40.000000000000000        8.5897907226825154        6.1565643954738691     
   40.000000000000000        60.000000000000000        12.619057051881695        8.6325360435178187     
   60.000000000000000        80.000000000000000        14.596666962037373        10.051049038550758     
   80.000000000000000        100.00000000000000        14.602852146897895        9.8927953558453225     
   100.00000000000000        120.00000000000000        13.172914116281701        8.3144988308442880     
   120.00000000000000        140.00000000000000        11.064412588077703        6.7489526074249664     
   140.00000000000000        160.00000000000000        8.8031391864172619        5.2860119288244816     
   160.00000000000000        180.00000000000000        6.7632986982047836        4.0235200450659221     
   180.00000000000000        200.00000000000000        5.0649384076615318        2.9250078574640752     
   200.00000000000000        220.00000000000000        3.7422052082762560        2.1666951667148324     
   220.00000000000000        240.00000000000000        2.7472376218391146        1.4715916250347516     
   240.00000000000000        260.00000000000000        2.0061066229560889        1.0522188585541739     
   260.00000000000000        280.00000000000000        1.4706499779615583       0.75626722318650075     
   280.00000000000000        300.00000000000000        1.0776436681776864       0.52855911512318265     
   300.00000000000000        320.00000000000000       0.79482313419873596       0.38023529662788202     
   320.00000000000000        340.00000000000000       0.58909243004988432       0.27023784536251783     
   340.00000000000000        360.00000000000000       0.43710674586414910       0.19609542387817103     
   360.00000000000000        380.00000000000000       0.32833742279684652       0.13977969623992165     
   380.00000000000000        400.00000000000000       0.24957846505353382       0.10116804133048388     
   400.00000000000000        420.00000000000000       0.18900647677707272        7.3445257737635036E-002
   420.00000000000000        440.00000000000000       0.14486665922946260        5.7458664776540797E-002
   440.00000000000000        460.00000000000000       0.11162698613495360        3.8332082936012646E-002
   460.00000000000000        480.00000000000000        8.6293338761887994E-002   2.9138252367702705E-002
   480.00000000000000        500.00000000000000        6.6949772198883734E-002   2.1447818414019409E-002

  ===========================================
 for PT_tt 
 pT_tt(min)              pT_tt(max)                    delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        50.000000000000000        112.62548364805623        30.281469545844484     
   50.000000000000000        100.00000000000000        0.0000000000000000        24.053489287978525     
   100.00000000000000        150.00000000000000        0.0000000000000000        8.6369115202087468     
   150.00000000000000        200.00000000000000        0.0000000000000000        3.9646336646348623     
   200.00000000000000        250.00000000000000        0.0000000000000000        2.0398484020257452     
   250.00000000000000        300.00000000000000        0.0000000000000000        1.1176712695812283     
   300.00000000000000        350.00000000000000        0.0000000000000000       0.63423450201925469     
   350.00000000000000        400.00000000000000        0.0000000000000000       0.37115946077815404     
   400.00000000000000        450.00000000000000        0.0000000000000000       0.22438965435555547     
   450.00000000000000        500.00000000000000        0.0000000000000000       0.13689407684652052     

  ===========================================
 for rapidity distribution of top and anti-top 
 y(min)              y(max)                            delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW}                  delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -100.00000000000000       -3.0000000000000000        3.4469668729115138E-002   3.5922330074822539E-002   3.5177934737162263E-002   3.2409189102145200E-002
  -3.0000000000000000       -2.5000000000000000       0.58129028874144306       0.48126100617509898       0.58051372804187484       0.44577632303044007     
  -2.5000000000000000       -2.0000000000000000        2.6683684324084163        1.9176770054485286        2.6669646766496897        1.8047323835070652     
  -2.0000000000000000       -1.5000000000000000        6.6078474785038193        4.3569285154576605        6.6183838108517810        4.2076244102906974     
  -2.5000000000000000       -1.0000000000000000        11.560312494481781        7.3585877144206835        11.535918930616168        7.1192482095517944     
  -1.0000000000000000      -0.50000000000000000        16.078146906922495        10.038867925739030        16.079424231950323        10.238681265552831     
 -0.50000000000000000        0.0000000000000000        18.787908512003415        11.685818526075341        18.806479406398569        12.036110208547250     
   0.0000000000000000       0.50000000000000000        18.795020968716980        11.626799682780771        18.776583863410107        11.754822853842352     
  0.50000000000000000        1.0000000000000000        16.074457334975737        9.9790367347133326        16.089360068058127        10.199811117424849     
   1.0000000000000000        1.5000000000000000        11.545363478345523        7.4096604590492561        11.547187252639510        7.3181487045545976     
   1.5000000000000000        2.0000000000000000        6.6051870095789331        4.3645541792768352        6.6043553627420151        4.2856698330257972     
   2.0000000000000000        2.5000000000000000        2.6703686402737161        1.9187878156898148        2.6697816559293868        1.7877293487677792     
   2.5000000000000000        3.0000000000000000       0.58204080278690395       0.49078470309434208       0.58051152847099807       0.43928669430339395     
   3.0000000000000000        100.00000000000000        3.4701631625721305E-002   3.6347714634778018E-002   3.4841197600762493E-002   3.0983771050839125E-002
